ubicacion_key,cod_distrito,distrito,localizacion,tipo_via,via,numero,cp
16823,3.0,RETIRO,"AUTOV. M-30, 09NC60",,,09NC60,
16824,20.0,SAN BLAS-CANILLEJAS,CALL. SAN MARINO / AVDA. GUADALAJARA,,,2A,
16825,16.0,HORTALEZA,CALL. VALDETORRES DE JARAMA / CALL. ANGEL LUIS DE LA HERRAN,,,21,
16826,16.0,HORTALEZA,"AVDA. GRAN VIA DE HORTALEZA, 82",,,82,
16827,11.0,CARABANCHEL,PLAZA. ELIPTICA / CALL. VIA,,,5,
16828,11.0,CARABANCHEL,METRO. PLAZA ELIPTICA / CALL. VIA,,,0,
16829,13.0,PUENTE DE VALLECAS,"CALL. MANCHA, 8",,,8,
16830,14.0,MORATALAZ,"AVDA. MORATALAZ, 185",,,185,
16831,12.0,USERA,"CALL. TOMELLOSO, 12",,,12,
16832,4.0,SALAMANCA,"CALL. ALCALA, 77",,,77,
16833,9.0,MONCLOA-ARAVACA,"AUTOV. M-30, 20NC40",,,20NC40,
16834,10.0,LATINA,"CALL. VILLAMANIN, 39",,,39,
16835,6.0,TETUÁN,"AVDA. PABLO IGLESIAS, 82",,,82,
16836,4.0,SALAMANCA,"CALL. O'DONNELL, 9",,,9,
16837,6.0,TETUÁN,CALL. AZUCENAS / CALL. BRAVO MURILLO,,,2,
16838,4.0,SALAMANCA,"CALL. PADILLA, 33",,,33,
16839,11.0,CARABANCHEL,"CALL. AGUACATE, 42",,,42,
16840,11.0,CARABANCHEL,"CALL. GENERAL RICARDOS, 182",,,182,
16841,10.0,LATINA,CALL. CEBREROS / CALL. SEPULVEDA,,,54,
16842,11.0,CARABANCHEL,"AVDA. NUESTRA SEÑORA DE FATIMA, 29",,,29,
16843,20.0,SAN BLAS-CANILLEJAS,"CALL. CAMPEZO, 1",,,1,
16844,12.0,USERA,SIMCA,,,16,
16845,1.0,CENTRO,"PLAZA. CEBADA, 2",,,2,
16846,9.0,MONCLOA-ARAVACA,"CALL. ANICETO MARINAS, 78",,,78,
16847,13.0,PUENTE DE VALLECAS,CALL. FRANCISCO LAGUNA / CALL. CONVENIO,,,2,
16848,17.0,VILLAVERDE,168,,,168,
16849,6.0,TETUÁN,"CALL. BRAVO MURILLO, 145",,,145,
16850,1.0,CENTRO,"CALL. SAN BERNARDO, 33",,,33,
16851,3.0,RETIRO,AVDA. CIUDAD DE BARCELONA / CALL. ARREGUI Y ARUEJ,,,113,
16852,4.0,SALAMANCA,"CALL. VILLANUEVA, 4",,,4,
16853,4.0,SALAMANCA,CALL. DIEGO DE LEON / CALL. LAGASCA,,,11,
16854,9.0,MONCLOA-ARAVACA,CALL. LUISA FERNANDA / tutor,,,22,
16855,9.0,MONCLOA-ARAVACA,"AVDA. COMPLUTENSE, 42",,,42,
16856,13.0,PUENTE DE VALLECAS,CALL. PEDROCHES / CALL. MEMBEZAR,,,7,
16857,7.0,CHAMBERÍ,AVDA. FILIPINAS / CALL. VALLEHERMOSO,,,34,
16858,7.0,CHAMBERÍ,PLAZA. ALONSO MARTINEZ / CALL. GENOVA,,,1,
16859,16.0,HORTALEZA,PLAZA. ALCALDE MORENO TORRES / AVDA. FRANCISCO PI Y MARGALL,,,2,
16860,16.0,HORTALEZA,"CALL. SERRAMAGNA, 16",,,16,
16861,9.0,MONCLOA-ARAVACA,"PASEO. PINTOR ROSALES, 34",,,34,
16862,13.0,PUENTE DE VALLECAS,AVDA. SAN DIEGO / CALL. SIERRA MADERA,,,29,
16863,13.0,PUENTE DE VALLECAS,"AUTOV. M-30, 11XC36",,,11XC36,
16864,13.0,PUENTE DE VALLECAS,PLAZA. ASAMBLEA DE MADRID / AVDA. PABLO NERUDA,,,0,
16865,4.0,SALAMANCA,"CALL. DON RAMON DE LA CRUZ, 74",,,74,
16866,10.0,LATINA,"CALL. ILLESCAS, 199",,,199,
16867,14.0,MORATALAZ,CALL. HACIENDA DE PAVONES / CALL. VALDEBERNARDO,,,274,
16868,8.0,FUENCARRAL-EL PARDO,CALL. PUENTE LA REINA / CALL. VALCARLOS,,,1,
16869,18.0,VILLA DE VALLECAS,AVDA. ENSANCHE DE VALLECAS / AVDA. GRAN VIA DEL SURESTE,,,122,
16870,16.0,HORTALEZA,CALLE MANUEL CHAVEZ NOGALES CON CARRETERA DE ESTACION DE HORTALEZA,,,1,
16871,13.0,PUENTE DE VALLECAS,CALL. MORERAS / CALL. SICILIA,,,7,
16872,2.0,ARGANZUELA,"PASEO. SANTA MARIA DE LA CABEZA, 77",,,77,
16873,4.0,SALAMANCA,CALL. ALCALA / CALL. PEDRO MUÑOZ SECA,,,61,
16874,10.0,LATINA,"CALL. OCAÑA, 5",,,5,
16875,13.0,PUENTE DE VALLECAS,AVDA. PABLO NERUDA / CALL. GUILLERMO PINGARRON,,,70,
16876,11.0,CARABANCHEL,CALL. GENERAL RICARDOS / CALL. LUISA MUÑOZ,,,1,
16877,11.0,CARABANCHEL,"CALL. MONSEÑOR OSCAR ROMERO, 92",,,92,
16878,11.0,CARABANCHEL,CALL. GENERAL RICARDOS / CALL. CLARA CAMPOAMOR,,,176,
16879,8.0,FUENCARRAL-EL PARDO,CMNO. GANAPANES / CALL. LA BAÑEZA,,,1B,
16880,9.0,MONCLOA-ARAVACA,"AVDA. VICTORIA, 60",,,60,
16881,15.0,CIUDAD LINEAL,CALL. ARTURO SORIA / CALL. MARQUESA DE TORRECILLA,,,2,
16882,11.0,CARABANCHEL,AVDA. PESETA / CALL. SALVADOR ALLENDE,,,57,
16883,7.0,CHAMBERÍ,CALL. SAGASTA / CALL. MANUEL SILVELA,,,27,
16884,20.0,SAN BLAS-CANILLEJAS,CALL. ALCALA / CALL. HERMANOS GARCIA NOBLEJAS,,,418,
16885,13.0,PUENTE DE VALLECAS,"CALL. PUERTO DE ARLABAN, 36",,,36,
16886,10.0,LATINA,CALL. SEPULVEDA / CALL. SATURNINO MORAN,,,95,
16887,5.0,CHAMARTÍN,"CALL. POTOSI, 10",,,10,
16888,18.0,VILLA DE VALLECAS,"CALL. PEÑARANDA DE BRACAMONTE, 9",,,9,
16889,2.0,ARGANZUELA,"PLAZA. EMPERADOR CARLOS V, 5",,,5,
16890,15.0,CIUDAD LINEAL,CALL. ALCALA / CALL. HERMANOS DE PABLO,,,317,
16891,21.0,BARAJAS,"CALL. BAHIA DE ALMERIA, 21A",,,21A,
16892,11.0,CARABANCHEL,AVDA. PEDRO DIEZ / CALL. MATILDE HERNANDEZ,,,1,
16893,16.0,HORTALEZA,"AVDA. MACHUPICHU, 32",,,32,
16894,3.0,RETIRO,"CALL. MENORCA, 31",,,31,
16895,10.0,LATINA,CALL. ESCALONA / CALL. MAQUEDA,,,1,
16896,6.0,TETUÁN,"CALL. ARTISTAS, 38",,,38,
16897,11.0,CARABANCHEL,"CALL. GENERAL RICARDOS, 20",,,20,
16898,15.0,CIUDAD LINEAL,"CALL. FELIX RODRIGUEZ DE LA FUENTE, FRENTE A FAROLA Nº 12",,,93,
16899,5.0,CHAMARTÍN,PASEO. CASTELLANA / PLAZA. CUZCO,,,162,
16900,14.0,MORATALAZ,"CALL. ARROYO DE LA MEDIA LEGUA, 16",,,16,
16901,13.0,PUENTE DE VALLECAS,"CALL. DOCTOR SALGADO, 46",,,46,
16902,2.0,ARGANZUELA,"AUTOV. M-30, 15RR35",,,15RR35,
16903,13.0,PUENTE DE VALLECAS,"AVDA. MONTE IGUELDO, 37",,,37,
16904,1.0,CENTRO,"CALL. CAVA BAJA, 17",,,17,
16905,7.0,CHAMBERÍ,CALL. BLASCO DE GARAY / CALL. CEA BERMUDEZ,,,71,
16906,18.0,VILLA DE VALLECAS,"CMNO. HORMIGUERAS, 169",,,169,
16907,11.0,CARABANCHEL,"CALL. SORBE, 8",,,8,
16908,1.0,CENTRO,"CALL. GRAN VIA, 46",,,46,
16909,9.0,MONCLOA-ARAVACA,PLAZA. MONCLOA / AVDA. MEMORIA,,,1,
16910,8.0,FUENCARRAL-EL PARDO,CALL. CANDIDO MATEOS / CALL. CHANTADA,,,1,
16911,9.0,MONCLOA-ARAVACA,CALL. ARROYO DE POZUELO / CALL. PAVO REAL,,,115,
16912,8.0,FUENCARRAL-EL PARDO,CALL. CARLOS MORLA LYNCH / CALL. SAN GELASIO,,,20,
16913,8.0,FUENCARRAL-EL PARDO,"AUTOV. M-30, PK 28800",,,28XC80,
16914,2.0,ARGANZUELA,AVDA. PLANETARIO / CALL. ESTRELLA DENEBOLA,,,2B,
16915,13.0,PUENTE DE VALLECAS,MC AUTO,,,465,
16916,6.0,TETUÁN,CALL. HIERBABUENA / CALL. ALGODONALES,,,25,
16917,1.0,CENTRO,PARADA DE EMT Nº 2355,,,11,
16918,15.0,CIUDAD LINEAL,"AUTOV. M-30,  CALZADA CENTRAL PK 7100",,,07XC10,
16919,10.0,LATINA,"CALL. OCAÑA, 48",,,48,
16920,12.0,USERA,AVDA. POBLADOS / AVDA. RAFAELA YBARRA,,,128,
16921,11.0,CARABANCHEL,"CALL. CAMINO VIEJO DE LEGANES, 160",,,160,
16922,11.0,CARABANCHEL,CALL. OCA / CALL. ZAIDA,,,2,
16923,4.0,SALAMANCA,"CALL. VELAZQUEZ, 19",,,19,
16924,16.0,HORTALEZA,"CALL. MOTA DEL CUERVO, 35",,,35,
16925,5.0,CHAMARTÍN,PASEO. LA HABANA / CALL. MATEO INURRIA,,,189A,
16926,18.0,VILLA DE VALLECAS,AVDA. ENSANCHE DE VALLECAS / AUTOV. M-45,,,54,
16927,5.0,CHAMARTÍN,"CALL. COMANDANTE AZCARRAGA, 2",,,2,
16928,4.0,SALAMANCA,CALL. SERRANO / CALL. GOYA,,,34,
16929,10.0,LATINA,"CALL. CEBREROS, 34",,,34,
16930,18.0,VILLA DE VALLECAS,AVDA. CERRO MILANO / CALL. ALTO DE LA SARTENILLA,,,26,
16931,15.0,CIUDAD LINEAL,CALL. HERMANOS GARCIA NOBLEJAS / CALL. PEPE ISBERT,,,172,
16932,8.0,FUENCARRAL-EL PARDO,CALL. SANGENJO / CALL. NARCIS MONTURIOL,,,27,
16933,14.0,MORATALAZ,"CALL. CORREGIDOR JUAN FRANCISCO DE LUJAN, 41",,,41,
16934,16.0,HORTALEZA,"CALL. VELEZ RUBIO, 187",,,187,
16935,10.0,LATINA,CALL. MIRLO / CTRA. BOADILLA DEL MONTE,,,1,
16936,4.0,SALAMANCA,CALL. PRINCIPE DE VERGARA / CALL. HERMOSILLA,,,32,
16937,9.0,MONCLOA-ARAVACA,"CALL. ROSALEDA, 4",,,4,
16938,1.0,CENTRO,AVDA. GRAN VIA DE SAN FRANCISCO / CALL. AGUILA,,,11,
16939,13.0,PUENTE DE VALLECAS,"CALL. PONT DE MOLINS, 27",,,27,
16940,1.0,CENTRO,RONDA. TOLEDO / GTA. EMBAJADORES,,,1,
16941,9.0,MONCLOA-ARAVACA,"PASEO. PINTOR ROSALES, 40",,,40,
16942,6.0,TETUÁN,"CALL. MARQUES DE VIANA, 1",,,1,
16943,5.0,CHAMARTÍN,"CALL. JUAN RAMON JIMENEZ, 39",,,39,
16944,11.0,CARABANCHEL,CALL. LONJA DE LA SEDA / CALL. TORDESILLAS,,,32,
16945,4.0,SALAMANCA,"CALL. FRANCISCO SILVELA, 69",,,69,
16946,17.0,VILLAVERDE,AVDA. REAL DE PINTO / CALL. SAN CESAREO,,,108,
16947,19.0,VICÁLVARO,AUTOVIA A3 KILOMETRO 7,,,+00700E,
16948,20.0,SAN BLAS-CANILLEJAS,AVDA. CANILLEJAS A VICALVARO / AVDA. GUADALAJARA,,,127,
16949,10.0,LATINA,"CALL. GENERAL MILLAN ASTRAY, 21",,,21,
16950,16.0,HORTALEZA,"CTRA. CANILLAS, 107",,,107,
16951,3.0,RETIRO,PLAZA. MARIANO DE CAVIA / PLAZA. MARIANO DE CAVIA,,,1,
16952,5.0,CHAMARTÍN,"CALL. ORURO, 13",,,13,
16953,11.0,CARABANCHEL,"CALL. GORRION, 53",,,53,
16954,1.0,CENTRO,"CALL. LUIS VELEZ DE GUEVARA, 9",,,9,
16955,12.0,USERA,CALL. ANTONIO LOPEZ / CALL. MARIBLANCA,,,118,
16956,13.0,PUENTE DE VALLECAS,"AUTOV. M-30, 04UL58",,,04UL58,
16957,3.0,RETIRO,AVDA. MENENDEZ PELAYO / CALL. O'DONNELL,,,11,
16958,3.0,RETIRO,AVDA. CIUDAD DE BARCELONA / CALL. PEDRO BOSCH,,,184,
16959,8.0,FUENCARRAL-EL PARDO,AVDA. BURGOS / CALL. QUINTANAPALLA,,,119,
16960,11.0,CARABANCHEL,"CALL. TINTAS, 17",,,17,
16961,4.0,SALAMANCA,"M-30 CALZADA 1 LATERAL P.K. 6,700",,,06NL70,
16962,5.0,CHAMARTÍN,"PLAZA. CATALUÑA, 1",,,1,
16963,10.0,LATINA,"AVDA. APOSTOLES, 6",,,6,
16964,11.0,CARABANCHEL,"CALL. FEDERICO GRASES, 56",,,56,
16965,10.0,LATINA,"PASEO. ERMITA DEL SANTO, 18",,,18,
16966,11.0,CARABANCHEL,PASEO. QUINCE DE MAYO / PASEO. ERMITA DEL SANTO,,,1,
16967,1.0,CENTRO,CALL. CIUDAD RODRIGO / PLAZA. MAYOR,,,2,
16968,15.0,CIUDAD LINEAL,"AUTOV. M-30, 07NC10",,,07NC10,
16969,13.0,PUENTE DE VALLECAS,"AUTOV. M-30, 10XL05",,,10XL05,
16970,5.0,CHAMARTÍN,CALL. VELAZQUEZ / CALL. PABLO ARANDA,,,140,
16971,16.0,HORTALEZA,"CALL. CARRIL DEL CONDE, 82",,,82,
16972,13.0,PUENTE DE VALLECAS,AVDA. ALBUFERA / AVDA. PABLO NERUDA,,,252,
16973,8.0,FUENCARRAL-EL PARDO,CALL. GINZO DE LIMIA / AVDA. MONFORTE DE LEMOS,,,2,
16974,8.0,FUENCARRAL-EL PARDO,CALL. GINZO DE LIMIA / IDB. PASEO DE LA VAGUADA,,,22,
16975,14.0,MORATALAZ,"AUTOV. M-30, 08CN00",,,08CN00,
16976,3.0,RETIRO,CALL. VALDERRIBAS / AVDA. MENENDEZ PELAYO,,,1,
16977,2.0,ARGANZUELA,RONDA. TOLEDO / CALL. RIBERA DE CURTIDORES,,,28,
16978,18.0,VILLA DE VALLECAS,CALL. FRANCISCO ALVAREZ / AVDA. LABORAL,,,55,
16979,4.0,SALAMANCA,"CALL. JORGE JUAN, 110",,,110,
16980,13.0,PUENTE DE VALLECAS,"CALL. PUERTO DE CANFRANC, 9",,,9,
16981,8.0,FUENCARRAL-EL PARDO,AVDA. MONASTERIO DE SILOS / GTA. SANTUARIO DE TISCAR,,,7B,
16982,10.0,LATINA,"CALL. VIDAUBA, 26",,,26,
16983,15.0,CIUDAD LINEAL,CALL. ALCALA / CALL. RAQUEL MELLER,,,320,
16984,8.0,FUENCARRAL-EL PARDO,GTA. PRADERA DE VAQUERIZAS / CALL. MIRADOR DE LA REINA,,,1,
16985,13.0,PUENTE DE VALLECAS,"AVDA. MONTE IGUELDO, 127",,,127,
16986,1.0,CENTRO,CALL. ALCALA / CALL. BARQUILLO,,,49,
16987,21.0,BARAJAS,"PASEO. ALAMEDA DE OSUNA, 72",,,72,
16988,17.0,VILLAVERDE,"CALL. BENIMAMET, 40",,,40,
16989,17.0,VILLAVERDE,CALL. EL LUCERO DEL ALBA / CALL. LA PICARA MOLINERA,,,4,
16990,20.0,SAN BLAS-CANILLEJAS,AVDA. ARAGON / CALL. BELFAST,,,336A,
16991,18.0,VILLA DE VALLECAS,CENTRO TRANSPORTES DE MADRID,,,3E,
16992,20.0,SAN BLAS-CANILLEJAS,CALL. RAVENA / CALL. REPUBLICA ESLOVACA,,,1,
16993,4.0,SALAMANCA,PLAZA. MARGARET THATCHER / PASEO. CASTELLANA,,,0,
16994,10.0,LATINA,POLIG. ALUCHE-AVENIDA DE LOS POBLADOS / CALL. GUAREÑA,,,0,
16995,12.0,USERA,CALL. AMOR HERMOSO / CALL. MAMERTO LOPEZ,,,1,
16996,5.0,CHAMARTÍN,CALL. POTOSI / CALL. COLOMBIA,,,10,
16997,15.0,CIUDAD LINEAL,"CALL. CALERUEGA, 50",,,50,
16998,12.0,USERA,"AVDA. CORDOBA, 8",,,8,
16999,3.0,RETIRO,"CALL. ALCALDE SAINZ DE BARANDA, 58",,,58,
17000,13.0,PUENTE DE VALLECAS,M30 CALZADA 2 PK 10500,,,10XL56,
17001,5.0,CHAMARTÍN,CALL. SERRANO / CALL. LEIZARAN,,,169,
17002,20.0,SAN BLAS-CANILLEJAS,PLAZA. ALSACIA / CALL. MALMOE,,,1,
17003,12.0,USERA,CALL. SIMCA / CALL. HORIZON,,,8,
17004,8.0,FUENCARRAL-EL PARDO,CALL. CASTILLO DE CANDANCHU / CALL. PUENTE LA REINA,,,48,
17005,4.0,SALAMANCA,CALL. SERRANO / CALL. JOSE ORTEGA Y GASSET,,,70,
17006,1.0,CENTRO,PLAZA. JACINTO BENAVENTE / CALL. CRUZ,,,1,
17007,14.0,MORATALAZ,CALL. FUENTE CARRANTONA / CALL. JOSE BERGAMIN,,,59,
17008,14.0,MORATALAZ,CALL. FUENTE CARRANTONA / AVDA. DOCTOR GARCIA TAPIA,,,51,
17009,11.0,CARABANCHEL,CALL. ALGABA / CALL. ALGODRE,,,15,
17010,18.0,VILLA DE VALLECAS,CALL. ENRIQUE GARCIA ALVAREZ / CALL. CESAR PASTOR LLOPIS,,,14,
17011,5.0,CHAMARTÍN,"CALL. JOSE BARDASANO BAOS, 8",,,8,
17012,11.0,CARABANCHEL,CALL. VIA CARPETANA / CALL. CASIMIRO ESCUDERO,,,187,
17013,11.0,CARABANCHEL,"CALL. MORALES, 29",,,29,
17014,1.0,CENTRO,"PLAZA. CEBADA, 5",,,5,
17015,16.0,HORTALEZA,"CALL. MOSCATELAR, 34",,,34,
17016,12.0,USERA,"CALL. AMOR HERMOSO, 40",,,40,
17017,7.0,CHAMBERÍ,"PASEO. SAN FRANCISCO DE SALES, 28",,,28,
17018,12.0,USERA,CALL. ANTONIO LOPEZ / CALL. MATILDE GAYO,,,228,
17019,8.0,FUENCARRAL-EL PARDO,AUTOV. M-30 / AUTOV. M-40,,,25XC50,
17020,5.0,CHAMARTÍN,"CALL. PONTEAREAS, 3",,,3,
17021,13.0,PUENTE DE VALLECAS,"CALL. ARENAS DE IGUÑA, 18",,,18,
17022,14.0,MORATALAZ,"AUTOV. M-23,  KM 0,500",,,0,
17023,13.0,PUENTE DE VALLECAS,AVDA. PABLO NERUDA / AVDA. BUENOS AIRES,,,1,
17024,7.0,CHAMBERÍ,GTA. QUEVEDO / CALL. ELOY GONZALO,,,2,
17025,18.0,VILLA DE VALLECAS,"AUTOV. M-50, +03400I",,,+03400I,
17026,10.0,LATINA,"CALL. LUIS FEITO, 9",,,9,
17027,17.0,VILLAVERDE,PASEO. ALBERTO PALACIOS / PASEO. FERROVIARIOS,,,83,
17028,10.0,LATINA,"AVDA. PADRE PIQUER, 8",,,8,
17029,14.0,MORATALAZ,CALL. FUENTE CARRANTONA / CALL. LYON,,,4,
17030,12.0,USERA,CALL. UNIDAD / CALL. CAMINO VIEJO DE VILLAVERDE,,,1,
17031,2.0,ARGANZUELA,"CALL. RAMIREZ DE PRADO, 2",,,2,
17032,13.0,PUENTE DE VALLECAS,"AUTOV. A-3, +00700S",,,+00700S,
17033,15.0,CIUDAD LINEAL,"CALL. JAZMIN, 32",,,32,
17034,9.0,MONCLOA-ARAVACA,"CALL. JUAN MONTALVO, 12",,,12,
17035,13.0,PUENTE DE VALLECAS,CALL. JAVIER DE MIGUEL / CALL. HERMANOS GARCIA,,,109,
17036,13.0,PUENTE DE VALLECAS,"CALL. SICILIA, 2",,,2,
17037,12.0,USERA,"CALL. GRAN AVENIDA, 10",,,10,
17038,6.0,TETUÁN,"AVDA. PABLO IGLESIAS, 50",,,50,
17039,20.0,SAN BLAS-CANILLEJAS,CALL. TEJEDORES / CALL. LENCEROS,,,7,
17040,11.0,CARABANCHEL,CALL. GENERAL RICARDOS / AVDA. PEDRO DIEZ,,,140,
17041,1.0,CENTRO,"PASEO. RECOLETOS, 17",,,17,
17042,10.0,LATINA,CALL. FRANCISCO BRIZUELA / CALL. FRANCISCO DE TEJADA,,,1,
17043,11.0,CARABANCHEL,AVDA. CARABANCHEL ALTO / CALL. DIEGO TORRES VILLARROEL,,,18,
17044,14.0,MORATALAZ,"CALL. ENCOMIENDA DE PALACIOS, 17",,,17,
17045,16.0,HORTALEZA,"CALL. LAS PEDROÑERAS, 39",,,39,
17046,13.0,PUENTE DE VALLECAS,CALL. RIO IGUAZU / CALL. RIO ORINOCO,,,17,
17047,21.0,BARAJAS,AVDA. LOGROÑO / CTRA. ALCOBENDAS A BARAJAS,,,393,
17048,16.0,HORTALEZA,CALL. BET FIGUERAS / AVDA. FRANCISCO JAVIER SAENZ DE OIZA,,,0,
17049,11.0,CARABANCHEL,GTA. MARQUES DE VADILLO / CALL. GENERAL RICARDOS,,,1,
17050,4.0,SALAMANCA,"CALL. JUAN BRAVO, 23",,,23,
17051,11.0,CARABANCHEL,CALL. VIA CARPETANA / AVDA. NUESTRA SEÑORA DE VALVANERA,,,43,
17052,12.0,USERA,"CALL. FRANCISCO RUIZ, 29",,,29,
17053,8.0,FUENCARRAL-EL PARDO,CALL. VALLE DE PINARES LLANOS / CALL. MIRADOR DE LA REINA,,,86,
17054,16.0,HORTALEZA,"CALL. PRINCESA DE EBOLI, 1A",,,1A,
17055,8.0,FUENCARRAL-EL PARDO,"CALL. GLORIA FUERTES, 105",,,105,
17056,8.0,FUENCARRAL-EL PARDO,"AVDA. BETANZOS, 31",,,31,
17057,19.0,VICÁLVARO,AVD CANILLEJAS A VICALVARO SOBRE LA RADIAL 3,,,1,
17058,8.0,FUENCARRAL-EL PARDO,CALL. FRANCISCO SANCHA / CALL. LABASTIDA,,,30,
17059,16.0,HORTALEZA,AVDA. JUAN ANTONIO SAMARANCH / CALL. CESAR CORT BOTI,,,76A,
17060,1.0,CENTRO,CALL. GRAN VIA / CALL. SAN BERNARDO,,,51,
17061,4.0,SALAMANCA,AVDA. BAVIERA / AVDA. AMERICA,,,1,
17062,15.0,CIUDAD LINEAL,AVDA. DAROCA / AVDA. TRECE ROSAS,,,89,
17063,13.0,PUENTE DE VALLECAS,"CALL. JAVIER DE MIGUEL, 15",,,15,
17064,2.0,ARGANZUELA,"CALL. RODIO, 1",,,1,
17065,13.0,PUENTE DE VALLECAS,"CALL. DOLORES FOLGUERAS, 30",,,30,
17066,14.0,MORATALAZ,CALL. FOBOS / AVDA. DOCTOR GARCIA TAPIA,,,11,
17067,1.0,CENTRO,CALL. ALCALA / CALL. MARQUES DE CASA RIERA,,,44,
17068,4.0,SALAMANCA,CALL. GOYA / CALL. ALCALA,,,95,
17069,15.0,CIUDAD LINEAL,CALL. SERRANO GALVACHE / AUTOV. M-30,,,14,
17070,2.0,ARGANZUELA,CALL. ARIEL / CALL. MENDEZ ALVARO,,,2,
17071,2.0,ARGANZUELA,"CALL. RICARDO DAMAS, 3",,,3,
17072,13.0,PUENTE DE VALLECAS,CALL. MORERAS / CALL. PUERTO DE TARANCON,,,6,
17073,10.0,LATINA,"PASEO. OLIVOS, 46",,,46,
17074,6.0,TETUÁN,"CALL. BRAVO MURILLO, 293",,,293,
17075,13.0,PUENTE DE VALLECAS,"CALL. CARLOS MARTIN ALVAREZ, 104",,,104,
17076,1.0,CENTRO,CALL. ALBERTO AGUILERA / CALL. ACUERDO,,,5,
17077,11.0,CARABANCHEL,"CALL. ANTONIO DE LEYVA, 21",,,21,
17078,13.0,PUENTE DE VALLECAS,"CALL. BRUNO ABUNDEZ, 56",,,56,
17079,7.0,CHAMBERÍ,"CALL. RODRIGUEZ SAN PEDRO, 10",,,10,
17080,4.0,SALAMANCA,CALL. ALCALA / AUTOV. M-30,,,217,
17081,10.0,LATINA,CALL. PILAR / AVDA. POBLADOS,,,10,
17082,5.0,CHAMARTÍN,CALL. JOAQUIN COSTA / CALL. FELIPE PEREZ Y GONZALEZ,,,12,
17083,10.0,LATINA,CALL. AYLLON / CTRA. CARABANCHEL A ARAVACA,,,11,
17084,1.0,CENTRO,"CALL. BAILEN, 3",,,3,
17085,8.0,FUENCARRAL-EL PARDO,CALL. CASTILLO DE CANDANCHU / CALL. BURGUETE,,,3,
17086,10.0,LATINA,"CALL. CAMARENA, 112",,,112,
17087,4.0,SALAMANCA,CALL. SERRANO / CALL. GENERAL ORAA,,,81,
17088,17.0,VILLAVERDE,CALL. DOMINGO PARRAGA / CALL. GOMEZ ACEBO,,,1,
17089,16.0,HORTALEZA,CALL. CARMEN RICO GODOY / CALL. ARETHA FRANKLIN,,,150,
17090,1.0,CENTRO,"CALL. GRAN VIA, 54",,,54,
17091,8.0,FUENCARRAL-EL PARDO,CALL. NUESTRA SEÑORA DE VALVERDE / AVDA. CARDENAL HERRERA ORIA,,,2,
17092,1.0,CENTRO,GTA. BILBAO / CALL. CARRANZA,,,7,
17093,12.0,USERA,CALL. GUETARIA / CALL. TOLOSA,,,1,
17094,1.0,CENTRO,"CALL. SAGASTA, 4",,,4,
17095,7.0,CHAMBERÍ,PASEO. SAN FRANCISCO DE SALES / CALL. GENERAL IBAÑEZ DE IBERO,,,41,
17096,1.0,CENTRO,CALL. SAGASTA / PLAZA. ALONSO MARTINEZ,,,34,
17097,5.0,CHAMARTÍN,"PASEO. LA HABANA, 28",,,28,
17098,17.0,VILLAVERDE,CALL. BERROCAL / CALL. ZAFIRO,,,5,
17099,8.0,FUENCARRAL-EL PARDO,CALL. VILORIA DE LA RIOJA / AVDA. CAMINO DE SANTIAGO,,,36,
17100,5.0,CHAMARTÍN,"PASEO. LA HABANA, 64",,,64,
17101,17.0,VILLAVERDE,"AVDA. LOS ROSALES, 113",,,113,
17102,18.0,VILLA DE VALLECAS,"CALL. PILAR DE MADARIAGA ROJO, 15",,,15,
17103,11.0,CARABANCHEL,AVDA. PESETA / AVDA. CARABANCHEL ALTO,,,81,
17104,1.0,CENTRO,PLAZA. CANOVAS DEL CASTILLO / Paseo del Prado,,,5,
17105,7.0,CHAMBERÍ,AVDA. FILIPINAS / CALL. GALILEO,,,20,
17106,10.0,LATINA,"AUTOV. M-30, 04FT08",,,04FT08,
17107,12.0,USERA,"CALL. CENTENO, 29",,,29,
17108,1.0,CENTRO,"CALL. ARGUMOSA, 7",,,7,
17109,15.0,CIUDAD LINEAL,CALL. VITAL AZA / CALL. HERMANOS GARCIA NOBLEJAS,,,104,
17110,5.0,CHAMARTÍN,"CALL. CLARA DEL REY, 33",,,33,
17111,12.0,USERA,"AVDA. ANDALUCIA, 38",,,38,
17112,15.0,CIUDAD LINEAL,"CALL. HERMANOS GARCIA NOBLEJAS, 160",,,160,
17113,11.0,CARABANCHEL,AVDA. POBLADOS / CALL. DOBLA,,,122,
17114,1.0,CENTRO,PASEO. PRADO / CALL. GOBERNADOR,,,28,
17115,1.0,CENTRO,CALL. ALBERTO AGUILERA / CALL. GUZMAN EL BUENO,,,15,
17116,4.0,SALAMANCA,"CALL. BOCANGEL, 5",,,5,
17117,18.0,VILLA DE VALLECAS,AUTOV. M-45 / CTRA. M-31,,,+01800I,
17118,1.0,CENTRO,"CALL. MALDONADAS, 11",,,11,
17119,11.0,CARABANCHEL,CALL. BESOLLA / AVDA. ABRANTES,,,18,
17120,18.0,VILLA DE VALLECAS,CALL. PILAR DE MADARIAGA ROJO / CALL. JOSE ANTONIO REBOLLEDO Y PALMA,,,9,
17121,13.0,PUENTE DE VALLECAS,AUTOV. A-4 SENTIDO SALIDA PK 5,,,+00500S,
17122,15.0,CIUDAD LINEAL,AVDA. DAROCA / PLAZA. AGUSTIN GONZALEZ,,,1,
